xTarget,xPre-Infected,xInfected,xVirus,xCDE8e,xCD8m,yTarget,yPre-Infected,yInfected,yVirus,yCDE8e,yCD8m
1.1692042603748149e-17,3640.3253516724194,6625274.965145853,726695.5229250664,169435.389630043,0.0,1.3692733388034269e-17,3425.919313478172,6606001.042292503,724613.0626990569,169551.83344622963,0.0
1.3692733388034269e-17,3425.919313478172,6606001.042292503,724613.0626990569,169551.83344622963,0.0,1.0978028122462557e-17,3256.17050617182,6586911.798645455,722546.2849557801,169634.46164080393,0.0
1.0978028122462557e-17,3256.17050617182,6586911.798645455,722546.2849557801,169634.46164080393,0.0,5.515971737142566e-18,3122.8428082216647,6567978.453008797,720492.8605908402,169689.0045841097,0.0
5.515971737142566e-18,3122.8428082216647,6567978.453008797,720492.8605908402,169689.0045841097,0.0,2.1040902446495178e-18,2995.769371092551,6549085.547604439,718443.1877138847,169737.41553092148,0.0
2.1040902446495178e-18,2995.769371092551,6549085.547604439,718443.1877138847,169737.41553092148,0.0,6.574738061377659e-19,2874.145430111465,6530233.969970325,716397.433857134,169779.91354500598,0.0
6.574738061377659e-19,2874.145430111465,6530233.969970325,716397.433857134,169779.91354500598,0.0,1.8402333452372534e-19,2757.7176106944426,6511423.990447614,714355.6512932641,169816.58917370127,0.0
1.8402333452372534e-19,2757.7176106944426,6511423.990447614,714355.6512932641,169816.58917370127,0.0,5.434745389112878e-20,2646.2527731272826,6492655.854887635,712317.887938986,169847.53118281983,0.0
5.434745389112878e-20,2646.2527731272826,6492655.854887635,712317.887938986,169847.53118281983,0.0,2.019457987162828e-20,2539.528844193172,6473929.795408645,710284.1892877927,169872.827092418,0.0
2.019457987162828e-20,2539.528844193172,6473929.795408645,710284.1892877927,169872.827092418,0.0,9.422394465646435e-21,2437.334159352386,6455246.031134172,708254.5985441031,169892.56319443526,0.0
9.422394465646435e-21,2437.334159352386,6455246.031134172,708254.5985441031,169892.56319443526,0.0,4.9410779281268534e-21,2339.46695154021,6436604.768770791,706229.156727858,169906.82456909306,0.0
4.9410779281268534e-21,2339.46695154021,6436604.768770791,706229.156727858,169906.82456909306,0.0,2.737762237194379e-21,2245.7348674251757,6418006.203156164,704207.9027736706,169915.695101175,0.0
2.737762237194379e-21,2245.7348674251757,6418006.203156164,704207.9027736706,169915.695101175,0.0,5.724471628910141e-22,2152.0781420924554,6399408.418217036,702186.7254144939,169924.46719409083,0.0
5.724471628910141e-22,2152.0781420924554,6399408.418217036,702186.7254144939,169924.46719409083,0.0,-1.5928679114123508e-21,2058.4214167597347,6380810.633277908,700165.5480553171,169933.2392870067,0.0
-1.5928679114123508e-21,2058.4214167597347,6380810.633277908,700165.5480553171,169933.2392870067,0.0,-3.758182985715717e-21,1964.7646914270147,6362212.848338781,698144.3706961405,169942.01137992254,0.0
-3.758182985715717e-21,1964.7646914270147,6362212.848338781,698144.3706961405,169942.01137992254,0.0,-5.9234980600189874e-21,1871.1079660942985,6343615.063399654,696123.1933369638,169950.78347283838,0.0
-5.9234980600189874e-21,1871.1079660942985,6343615.063399654,696123.1933369638,169950.78347283838,0.0,-8.088813134322354e-21,1777.4512407615782,6325017.278460526,694102.015977787,169959.5555657542,0.0
-8.088813134322354e-21,1777.4512407615782,6325017.278460526,694102.015977787,169959.5555657542,0.0,-1.0254128208625719e-20,1683.794515428858,6306419.493521399,692080.8386186103,169968.32765867005,0.0
-1.0254128208625719e-20,1683.794515428858,6306419.493521399,692080.8386186103,169968.32765867005,0.0,-1.2419443282928989e-20,1590.1377900961415,6287821.708582272,690059.6612594336,169977.0997515859,0.0
-1.2419443282928989e-20,1590.1377900961415,6287821.708582272,690059.6612594336,169977.0997515859,0.0,-1.4584758357232354e-20,1496.4810647634213,6269223.923643144,688038.4839002568,169985.87184450173,0.0
-1.4584758357232354e-20,1496.4810647634213,6269223.923643144,688038.4839002568,169985.87184450173,0.0,-1.1956995674667099e-20,1422.0989142046249,6250835.635206553,686037.9503418335,169968.72912782268,0.0
-1.1956995674667099e-20,1422.0989142046249,6250835.635206553,686037.9503418335,169968.72912782268,0.0,-6.361884331382405e-21,1363.8445301328238,6232627.726313966,684055.2356337714,169929.52549723897,0.0
-6.361884331382405e-21,1363.8445301328238,6232627.726313966,684055.2356337714,169929.52549723897,0.0,-2.7246762251892335e-21,1308.331013387357,6214463.889154498,682076.988055034,169885.58099412438,0.0
-2.7246762251892335e-21,1308.331013387357,6214463.889154498,682076.988055034,169885.58099412438,0.0,-1.0458115186756211e-21,1255.1990638687344,6196344.466524078,680103.2786373819,169837.07554752473,0.0
-1.0458115186756211e-21,1255.1990638687344,6196344.466524078,680103.2786373819,169837.07554752473,0.0,-3.9981896275049385e-22,1204.337733965618,6178269.548990319,678134.1280653371,169784.08140959026,0.0
-3.9981896275049385e-22,1204.337733965618,6178269.548990319,678134.1280653371,169784.08140959026,0.0,-1.673383849094248e-22,1155.645111741689,6160239.2152040405,676169.5549536577,169726.66934220892,4.861091931597497e-07
-1.673383849094248e-22,1155.645111741689,6160239.2152040405,676169.5549536577,169726.66934220892,4.861091931597497e-07,-3.214495732836688e-23,1108.088580586192,6142233.1631257525,674207.4793849558,169666.88558146104,9.898354157571226e-06
-3.214495732836688e-23,1108.088580586192,6142233.1631257525,674207.4793849558,169666.88558146104,9.898354157571226e-06,-5.532319433448136e-24,1063.286526121493,6124287.882720372,672251.6635456169,169601.2357064533,3.7218072805347216e-05
-5.532319433448136e-24,1063.286526121493,6124287.882720372,672251.6635456169,169601.2357064533,3.7218072805347216e-05,-7.362171926578609e-25,1020.3189741802618,6106385.5089807,670300.2784145654,169531.53285774597,8.557258185563611e-05
-7.362171926578609e-25,1020.3189741802618,6106385.5089807,670300.2784145654,169531.53285774597,8.557258185563611e-05,9.578066499684608e-26,979.0203202658987,6088524.056600114,668353.1271896391,169458.03087687638,0.00015610056340998623
9.578066499684608e-26,979.0203202658987,6088524.056600114,668353.1271896391,169458.03087687638,0.00015610056340998623,1.2449296278158644e-25,939.4997802079499,6070708.007983164,666410.6811724576,169380.37570263539,0.00024985343650211323
